,song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6314,Don't You Find,Jamie T,7qLbTESTed9qVB4OpaSKjF,0,0.488,0.612,0,-7.024,0,0.0496,0.014,0.00167,0.243,0.186,129.056,audio_features,7qLbTESTed9qVB4OpaSKjF,spotify:track:7qLbTESTed9qVB4OpaSKjF,https://api.spotify.com/v1/tracks/7qLbTESTed9qVB4OpaSKjF,https://api.spotify.com/v1/audio-analysis/7qLbTESTed9qVB4OpaSKjF,255720,4
6315,Lost / Inside Our Minds,John Vincent III,4kCSKIFIBo9DMtslnz3tMY,47,0.477,0.273,0,-13.074,1,0.0419,0.422,0.000141,0.141,0.0979,168.597,audio_features,4kCSKIFIBo9DMtslnz3tMY,spotify:track:4kCSKIFIBo9DMtslnz3tMY,https://api.spotify.com/v1/tracks/4kCSKIFIBo9DMtslnz3tMY,https://api.spotify.com/v1/audio-analysis/4kCSKIFIBo9DMtslnz3tMY,228050,4
6316,Forest Whitaker,Bad Books,2kW59AS9OrpFsuXbi2939R,0,0.716,0.726,11,-5.517,1,0.0406,0.352,4.89e-05,0.163,0.916,113.985,audio_features,2kW59AS9OrpFsuXbi2939R,spotify:track:2kW59AS9OrpFsuXbi2939R,https://api.spotify.com/v1/tracks/2kW59AS9OrpFsuXbi2939R,https://api.spotify.com/v1/audio-analysis/2kW59AS9OrpFsuXbi2939R,220601,4
6317,Chicago,Sufjan Stevens,7Bo0xLcXWx3pdhqwthqGaz,0,0.579,0.463,7,-9.657,1,0.0303,0.585,0.0,0.0892,0.447,124.977,audio_features,7Bo0xLcXWx3pdhqwthqGaz,spotify:track:7Bo0xLcXWx3pdhqwthqGaz,https://api.spotify.com/v1/tracks/7Bo0xLcXWx3pdhqwthqGaz,https://api.spotify.com/v1/audio-analysis/7Bo0xLcXWx3pdhqwthqGaz,364613,4
6318,Turn Your Love,Half Moon Run,6NfJJp412N12oe8f31dCUL,0,0.641,0.733,5,-7.601,0,0.0558,0.201,0.144,0.0888,0.621,172.028,audio_features,6NfJJp412N12oe8f31dCUL,spotify:track:6NfJJp412N12oe8f31dCUL,https://api.spotify.com/v1/tracks/6NfJJp412N12oe8f31dCUL,https://api.spotify.com/v1/audio-analysis/6NfJJp412N12oe8f31dCUL,241920,4
6319,Love Songs For Robots,Patrick Watson,4JpG8QBgozejzgDNeAzzSx,0,0.423,0.228,6,-14.902,1,0.0334,0.926,0.801,0.123,0.0912,117.051,audio_features,4JpG8QBgozejzgDNeAzzSx,spotify:track:4JpG8QBgozejzgDNeAzzSx,https://api.spotify.com/v1/tracks/4JpG8QBgozejzgDNeAzzSx,https://api.spotify.com/v1/audio-analysis/4JpG8QBgozejzgDNeAzzSx,217599,4
6320,High Hopes - Live,Pink Floyd,6ZN6ziJYlKwdZf4A0mOGoS,0,0.454,0.374,0,-14.035,0,0.0257,0.518,0.0104,0.944,0.157,75.113,audio_features,6ZN6ziJYlKwdZf4A0mOGoS,spotify:track:6ZN6ziJYlKwdZf4A0mOGoS,https://api.spotify.com/v1/tracks/6ZN6ziJYlKwdZf4A0mOGoS,https://api.spotify.com/v1/audio-analysis/6ZN6ziJYlKwdZf4A0mOGoS,472267,4
6321,Don't Come Home Today,Good Morning,1jQyc3hZdalk3jCIfgTdcn,0,0.396,0.734,6,-7.718,1,0.033,0.521,0.957,0.121,0.467,155.883,audio_features,1jQyc3hZdalk3jCIfgTdcn,spotify:track:1jQyc3hZdalk3jCIfgTdcn,https://api.spotify.com/v1/tracks/1jQyc3hZdalk3jCIfgTdcn,https://api.spotify.com/v1/audio-analysis/1jQyc3hZdalk3jCIfgTdcn,188906,4
6322,I Need A Dollar,Aloe Blacc,19KlLuxA7AxvQpoQYx7zhG,0,0.838,0.367,6,-11.833,0,0.0396,0.176,0.0,0.0861,0.961,95.508,audio_features,19KlLuxA7AxvQpoQYx7zhG,spotify:track:19KlLuxA7AxvQpoQYx7zhG,https://api.spotify.com/v1/tracks/19KlLuxA7AxvQpoQYx7zhG,https://api.spotify.com/v1/audio-analysis/19KlLuxA7AxvQpoQYx7zhG,244386,4
6323,September Fields,Frazey Ford,7wl4inIDuT1rteqim88viQ,0,0.677,0.526,0,-10.289,1,0.0261,0.283,0.0282,0.115,0.701,114.011,audio_features,7wl4inIDuT1rteqim88viQ,spotify:track:7wl4inIDuT1rteqim88viQ,https://api.spotify.com/v1/tracks/7wl4inIDuT1rteqim88viQ,https://api.spotify.com/v1/audio-analysis/7wl4inIDuT1rteqim88viQ,207787,4
6324,Season After Season,Frazey Ford,2FemNdsK8smpaEMVKy85p1,0,0.537,0.259,4,-12.886,1,0.0379,0.922,0.0304,0.112,0.145,94.101,audio_features,2FemNdsK8smpaEMVKy85p1,spotify:track:2FemNdsK8smpaEMVKy85p1,https://api.spotify.com/v1/tracks/2FemNdsK8smpaEMVKy85p1,https://api.spotify.com/v1/audio-analysis/2FemNdsK8smpaEMVKy85p1,238373,3
6325,Simple As This,Jake Bugg,59xYAblNy1Xr4U1IsJ3gZb,58,0.612,0.578,8,-8.092,1,0.025,0.623,0.0,0.0983,0.696,96.985,audio_features,59xYAblNy1Xr4U1IsJ3gZb,spotify:track:59xYAblNy1Xr4U1IsJ3gZb,https://api.spotify.com/v1/tracks/59xYAblNy1Xr4U1IsJ3gZb,https://api.spotify.com/v1/audio-analysis/59xYAblNy1Xr4U1IsJ3gZb,199453,4
6326,A Song About Love,Jake Bugg,7JsFpqsdZvFIxZqfrv6COX,29,0.527,0.413,1,-6.54,1,0.0331,0.0834,0.0,0.106,0.144,148.777,audio_features,7JsFpqsdZvFIxZqfrv6COX,spotify:track:7JsFpqsdZvFIxZqfrv6COX,https://api.spotify.com/v1/tracks/7JsFpqsdZvFIxZqfrv6COX,https://api.spotify.com/v1/audio-analysis/7JsFpqsdZvFIxZqfrv6COX,238333,3
6327,"Sugar, Sugar",The Archies,3iSws76HjaU7k49EqJVTfF,67,0.736,0.871,2,-2.786,1,0.0278,0.466,0.0,0.108,0.967,122.395,audio_features,3iSws76HjaU7k49EqJVTfF,spotify:track:3iSws76HjaU7k49EqJVTfF,https://api.spotify.com/v1/tracks/3iSws76HjaU7k49EqJVTfF,https://api.spotify.com/v1/audio-analysis/3iSws76HjaU7k49EqJVTfF,167187,4
6328,Mama Said,The Shirelles,4wWMT7adzhKpbul3pGkDNV,0,0.669,0.64,8,-4.987,0,0.0624,0.577,0.0,0.295,0.935,140.317,audio_features,4wWMT7adzhKpbul3pGkDNV,spotify:track:4wWMT7adzhKpbul3pGkDNV,https://api.spotify.com/v1/tracks/4wWMT7adzhKpbul3pGkDNV,https://api.spotify.com/v1/audio-analysis/4wWMT7adzhKpbul3pGkDNV,128800,4
6329,Daniel,Devendra Banhart,6ewPNRMyIV475LyLARjQjM,44,0.687,0.292,0,-13.513,1,0.0397,0.963,0.469,0.109,0.442,119.096,audio_features,6ewPNRMyIV475LyLARjQjM,spotify:track:6ewPNRMyIV475LyLARjQjM,https://api.spotify.com/v1/tracks/6ewPNRMyIV475LyLARjQjM,https://api.spotify.com/v1/audio-analysis/6ewPNRMyIV475LyLARjQjM,185907,3
6330,I Wanna Be a Witch,Teen Suicide,1zhMtdaOEhEdi49K1aCCLC,35,0.347,0.448,0,-6.955,1,0.0307,0.0991,0.717,0.123,0.422,144.682,audio_features,1zhMtdaOEhEdi49K1aCCLC,spotify:track:1zhMtdaOEhEdi49K1aCCLC,https://api.spotify.com/v1/tracks/1zhMtdaOEhEdi49K1aCCLC,https://api.spotify.com/v1/audio-analysis/1zhMtdaOEhEdi49K1aCCLC,150616,4
6331,Sunday Kind of Love,Etta James,289EFKMcZghPHBmVBZ8PqB,42,0.458,0.301,2,-11.959,0,0.0796,0.685,9.39e-05,0.0995,0.178,68.526,audio_features,289EFKMcZghPHBmVBZ8PqB,spotify:track:289EFKMcZghPHBmVBZ8PqB,https://api.spotify.com/v1/tracks/289EFKMcZghPHBmVBZ8PqB,https://api.spotify.com/v1/audio-analysis/289EFKMcZghPHBmVBZ8PqB,360600,3
6332,House Of The Rising Sun,The Animals,61Q9oJNd9hJQFhSDh6Qlap,61,0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,audio_features,61Q9oJNd9hJQFhSDh6Qlap,spotify:track:61Q9oJNd9hJQFhSDh6Qlap,https://api.spotify.com/v1/tracks/61Q9oJNd9hJQFhSDh6Qlap,https://api.spotify.com/v1/audio-analysis/61Q9oJNd9hJQFhSDh6Qlap,269720,3
6333,Being in Love with U,Tomppabeats,77Uo6nqkmG5eFLgTuQcZIV,0,0.629,0.334,2,-9.781,1,0.424,0.848,0.143,0.106,0.617,81.953,audio_features,77Uo6nqkmG5eFLgTuQcZIV,spotify:track:77Uo6nqkmG5eFLgTuQcZIV,https://api.spotify.com/v1/tracks/77Uo6nqkmG5eFLgTuQcZIV,https://api.spotify.com/v1/audio-analysis/77Uo6nqkmG5eFLgTuQcZIV,49548,3
6334,The Moon Song - Studio Version Duet,Karen O,2Xzij2ym9ArSCvEKaQUJW2,0,0.439,0.118,0,-14.23,1,0.0374,0.915,0.0191,0.129,0.154,161.5,audio_features,2Xzij2ym9ArSCvEKaQUJW2,spotify:track:2Xzij2ym9ArSCvEKaQUJW2,https://api.spotify.com/v1/tracks/2Xzij2ym9ArSCvEKaQUJW2,https://api.spotify.com/v1/audio-analysis/2Xzij2ym9ArSCvEKaQUJW2,185907,3
6335,The Moon Song - Studio Version Duet,Ezra Koenig,2Xzij2ym9ArSCvEKaQUJW2,0,0.439,0.118,0,-14.23,1,0.0374,0.915,0.0191,0.129,0.154,161.5,audio_features,2Xzij2ym9ArSCvEKaQUJW2,spotify:track:2Xzij2ym9ArSCvEKaQUJW2,https://api.spotify.com/v1/tracks/2Xzij2ym9ArSCvEKaQUJW2,https://api.spotify.com/v1/audio-analysis/2Xzij2ym9ArSCvEKaQUJW2,185907,3
6336,This Song Is Not About a Girl,Flume,1yfqaP4WaUzRzadbpzRQK6,0,0.732,0.668,2,-6.978,0,0.126,0.143,0.207,0.176,0.598,140.004,audio_features,1yfqaP4WaUzRzadbpzRQK6,spotify:track:1yfqaP4WaUzRzadbpzRQK6,https://api.spotify.com/v1/tracks/1yfqaP4WaUzRzadbpzRQK6,https://api.spotify.com/v1/audio-analysis/1yfqaP4WaUzRzadbpzRQK6,254038,4
6337,This Song Is Not About a Girl,Chet Faker,1yfqaP4WaUzRzadbpzRQK6,0,0.732,0.668,2,-6.978,0,0.126,0.143,0.207,0.176,0.598,140.004,audio_features,1yfqaP4WaUzRzadbpzRQK6,spotify:track:1yfqaP4WaUzRzadbpzRQK6,https://api.spotify.com/v1/tracks/1yfqaP4WaUzRzadbpzRQK6,https://api.spotify.com/v1/audio-analysis/1yfqaP4WaUzRzadbpzRQK6,254038,4
6338,Where Did I Go?,Jorja Smith,6VfXNOdyZnmUeS222byTXX,0,0.707,0.65,5,-7.089,1,0.0642,0.501,0.0993,0.0977,0.337,97.035,audio_features,6VfXNOdyZnmUeS222byTXX,spotify:track:6VfXNOdyZnmUeS222byTXX,https://api.spotify.com/v1/tracks/6VfXNOdyZnmUeS222byTXX,https://api.spotify.com/v1/audio-analysis/6VfXNOdyZnmUeS222byTXX,190324,4
6339,Paper Planes,M.I.A.,1wgqttlPacpvmX5DKVboOa,1,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.65,0.485,172.247,audio_features,1wgqttlPacpvmX5DKVboOa,spotify:track:1wgqttlPacpvmX5DKVboOa,https://api.spotify.com/v1/tracks/1wgqttlPacpvmX5DKVboOa,https://api.spotify.com/v1/audio-analysis/1wgqttlPacpvmX5DKVboOa,205200,4
6340,Khmlwugh,HOMESHAKE,1pjTNKEur36dXqsQD718nM,0,0.658,0.199,5,-12.343,1,0.0411,0.731,0.00698,0.345,0.133,72.994,audio_features,1pjTNKEur36dXqsQD718nM,spotify:track:1pjTNKEur36dXqsQD718nM,https://api.spotify.com/v1/tracks/1pjTNKEur36dXqsQD718nM,https://api.spotify.com/v1/audio-analysis/1pjTNKEur36dXqsQD718nM,215360,4
6341,Wrapping Up,HOMESHAKE,2mAnDjNCBdAo56B5nVFs65,0,0.811,0.299,7,-10.181,0,0.078,0.743,0.181,0.112,0.122,134.963,audio_features,2mAnDjNCBdAo56B5nVFs65,spotify:track:2mAnDjNCBdAo56B5nVFs65,https://api.spotify.com/v1/tracks/2mAnDjNCBdAo56B5nVFs65,https://api.spotify.com/v1/audio-analysis/2mAnDjNCBdAo56B5nVFs65,227293,4
6342,Every Single Thing,HOMESHAKE,7xSIYgB6KVCQNmKVVFwSkM,0,0.813,0.261,6,-10.053,0,0.0439,0.729,0.0116,0.114,0.328,89.921,audio_features,7xSIYgB6KVCQNmKVVFwSkM,spotify:track:7xSIYgB6KVCQNmKVVFwSkM,https://api.spotify.com/v1/tracks/7xSIYgB6KVCQNmKVVFwSkM,https://api.spotify.com/v1/audio-analysis/7xSIYgB6KVCQNmKVVFwSkM,155560,4
6343,Not U,HOMESHAKE,2GczkPtsbQJanLRuCW04UQ,0,0.748,0.378,8,-12.083,1,0.0364,0.886,0.119,0.261,0.383,118.034,audio_features,2GczkPtsbQJanLRuCW04UQ,spotify:track:2GczkPtsbQJanLRuCW04UQ,https://api.spotify.com/v1/tracks/2GczkPtsbQJanLRuCW04UQ,https://api.spotify.com/v1/audio-analysis/2GczkPtsbQJanLRuCW04UQ,167000,4
6344,Call Me Up,HOMESHAKE,75NmN4Z4dDcbR06tk4J2ZR,0,0.757,0.237,0,-11.27,1,0.128,0.879,0.00527,0.103,0.479,75.989,audio_features,75NmN4Z4dDcbR06tk4J2ZR,spotify:track:75NmN4Z4dDcbR06tk4J2ZR,https://api.spotify.com/v1/tracks/75NmN4Z4dDcbR06tk4J2ZR,https://api.spotify.com/v1/audio-analysis/75NmN4Z4dDcbR06tk4J2ZR,148533,4
6345,Hello Welcome,HOMESHAKE,6l3jQ4i4r81u6r5YRJBVLO,0,0.82,0.185,4,-14.056,0,0.12,0.707,0.721,0.115,0.0395,77.983,audio_features,6l3jQ4i4r81u6r5YRJBVLO,spotify:track:6l3jQ4i4r81u6r5YRJBVLO,https://api.spotify.com/v1/tracks/6l3jQ4i4r81u6r5YRJBVLO,https://api.spotify.com/v1/audio-analysis/6l3jQ4i4r81u6r5YRJBVLO,64267,4
6346,Californication,Red Hot Chili Peppers,48UPSzbZjgc449aqz8bxox,86,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,audio_features,48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,329733,4
6347,Disparate Youth,Santigold,0t2QiRkpag0fAgs9zuCPlH,62,0.642,0.931,1,-4.142,1,0.0417,0.0131,0.825,0.215,0.548,152.005,audio_features,0t2QiRkpag0fAgs9zuCPlH,spotify:track:0t2QiRkpag0fAgs9zuCPlH,https://api.spotify.com/v1/tracks/0t2QiRkpag0fAgs9zuCPlH,https://api.spotify.com/v1/audio-analysis/0t2QiRkpag0fAgs9zuCPlH,284400,4
6348,Greatest Story Ever Told,John Jacob Magistery,5HaueCsBG6xutOS3G7jUu8,15,0.51,0.615,1,-7.624,1,0.0321,0.0168,7.39e-05,0.128,0.383,76.01,audio_features,5HaueCsBG6xutOS3G7jUu8,spotify:track:5HaueCsBG6xutOS3G7jUu8,https://api.spotify.com/v1/tracks/5HaueCsBG6xutOS3G7jUu8,https://api.spotify.com/v1/audio-analysis/5HaueCsBG6xutOS3G7jUu8,275641,4
6349,Temporary Love,The Brinks,2U6hcDLZHYRSd9Up0mMe9W,44,0.714,0.555,6,-7.55,0,0.0459,0.656,0.000289,0.11,0.329,102.971,audio_features,2U6hcDLZHYRSd9Up0mMe9W,spotify:track:2U6hcDLZHYRSd9Up0mMe9W,https://api.spotify.com/v1/tracks/2U6hcDLZHYRSd9Up0mMe9W,https://api.spotify.com/v1/audio-analysis/2U6hcDLZHYRSd9Up0mMe9W,205130,4
6350,Go Go Chaos,Bonjah,7EW6U2Qiikd51ApDZmllMx,42,0.785,0.385,5,-12.173,1,0.0416,0.665,0.0944,0.108,0.219,100.037,audio_features,7EW6U2Qiikd51ApDZmllMx,spotify:track:7EW6U2Qiikd51ApDZmllMx,https://api.spotify.com/v1/tracks/7EW6U2Qiikd51ApDZmllMx,https://api.spotify.com/v1/audio-analysis/7EW6U2Qiikd51ApDZmllMx,244187,4
6351,Wide Eyes,Local Natives,44DnIGEvTlhDkGv3xLSDcp,52,0.528,0.86,11,-8.033,0,0.0397,0.00131,0.25,0.251,0.49,123.12,audio_features,44DnIGEvTlhDkGv3xLSDcp,spotify:track:44DnIGEvTlhDkGv3xLSDcp,https://api.spotify.com/v1/tracks/44DnIGEvTlhDkGv3xLSDcp,https://api.spotify.com/v1/audio-analysis/44DnIGEvTlhDkGv3xLSDcp,266053,4
6352,Whispered Words (Pretty Lies),Dan Auerbach,2dqRgUIrAX6Ptads6ttPDw,0,0.433,0.583,9,-6.922,1,0.0686,0.806,0.000643,0.0989,0.498,84.414,audio_features,2dqRgUIrAX6Ptads6ttPDw,spotify:track:2dqRgUIrAX6Ptads6ttPDw,https://api.spotify.com/v1/tracks/2dqRgUIrAX6Ptads6ttPDw,https://api.spotify.com/v1/audio-analysis/2dqRgUIrAX6Ptads6ttPDw,246253,4
6353,Mykonos,Fleet Foxes,18ycL9Q5zLDeY9M2Lr3Ozw,0,0.3,0.452,11,-9.298,1,0.0305,0.395,0.000818,0.137,0.342,82.988,audio_features,18ycL9Q5zLDeY9M2Lr3Ozw,spotify:track:18ycL9Q5zLDeY9M2Lr3Ozw,https://api.spotify.com/v1/tracks/18ycL9Q5zLDeY9M2Lr3Ozw,https://api.spotify.com/v1/audio-analysis/18ycL9Q5zLDeY9M2Lr3Ozw,275307,4
6354,Sweet Caroline - Single Version,Neil Diamond,6l7tK5SsMlN8a9ccgeIkpS,0,0.556,0.161,11,-13.944,1,0.0297,0.505,4.36e-05,0.28,0.588,126.534,audio_features,6l7tK5SsMlN8a9ccgeIkpS,spotify:track:6l7tK5SsMlN8a9ccgeIkpS,https://api.spotify.com/v1/tracks/6l7tK5SsMlN8a9ccgeIkpS,https://api.spotify.com/v1/audio-analysis/6l7tK5SsMlN8a9ccgeIkpS,201800,4
6355,Spring Has Sprung,Skegss,0sgTbNYCZHa6VulI54rzqT,0,0.329,0.989,5,-2.416,1,0.0981,0.026,0.548,0.105,0.593,158.239,audio_features,0sgTbNYCZHa6VulI54rzqT,spotify:track:0sgTbNYCZHa6VulI54rzqT,https://api.spotify.com/v1/tracks/0sgTbNYCZHa6VulI54rzqT,https://api.spotify.com/v1/audio-analysis/0sgTbNYCZHa6VulI54rzqT,178584,4
6356,L.S.D,Skegss,6y6GFyjVFwWI7lJbbbF0hU,0,0.63,0.874,1,-4.183,0,0.0425,0.546,0.661,0.281,0.747,135.973,audio_features,6y6GFyjVFwWI7lJbbbF0hU,spotify:track:6y6GFyjVFwWI7lJbbbF0hU,https://api.spotify.com/v1/tracks/6y6GFyjVFwWI7lJbbbF0hU,https://api.spotify.com/v1/audio-analysis/6y6GFyjVFwWI7lJbbbF0hU,217538,4
6357,Give It Up,Goldensuns,2DBmQ7AdGxTyVPuR85Stop,0,0.573,0.503,7,-7.984,1,0.0302,0.531,0.901,0.0674,0.557,134.924,audio_features,2DBmQ7AdGxTyVPuR85Stop,spotify:track:2DBmQ7AdGxTyVPuR85Stop,https://api.spotify.com/v1/tracks/2DBmQ7AdGxTyVPuR85Stop,https://api.spotify.com/v1/audio-analysis/2DBmQ7AdGxTyVPuR85Stop,231778,4
6358,One Dance / Needed Me / Too Good (feat. Jaclyn Davies),Megan Davies,06DVnefYLJ8rXRzsJcdujr,34,0.614,0.28,4,-9.897,1,0.0352,0.598,0.0,0.177,0.568,98.227,audio_features,06DVnefYLJ8rXRzsJcdujr,spotify:track:06DVnefYLJ8rXRzsJcdujr,https://api.spotify.com/v1/tracks/06DVnefYLJ8rXRzsJcdujr,https://api.spotify.com/v1/audio-analysis/06DVnefYLJ8rXRzsJcdujr,227143,4
6359,One Dance / Needed Me / Too Good (feat. Jaclyn Davies),Jaclyn Davies,06DVnefYLJ8rXRzsJcdujr,34,0.614,0.28,4,-9.897,1,0.0352,0.598,0.0,0.177,0.568,98.227,audio_features,06DVnefYLJ8rXRzsJcdujr,spotify:track:06DVnefYLJ8rXRzsJcdujr,https://api.spotify.com/v1/tracks/06DVnefYLJ8rXRzsJcdujr,https://api.spotify.com/v1/audio-analysis/06DVnefYLJ8rXRzsJcdujr,227143,4
6360,Little Talks,Julia Sheer,1ulDt6ySVbMbzZCBO6hSfb,60,0.637,0.263,5,-9.094,0,0.0399,0.873,0.0,0.164,0.487,97.423,audio_features,1ulDt6ySVbMbzZCBO6hSfb,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/tracks/1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/audio-analysis/1ulDt6ySVbMbzZCBO6hSfb,219760,4
6361,Little Talks,Jon D,1ulDt6ySVbMbzZCBO6hSfb,60,0.637,0.263,5,-9.094,0,0.0399,0.873,0.0,0.164,0.487,97.423,audio_features,1ulDt6ySVbMbzZCBO6hSfb,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/tracks/1ulDt6ySVbMbzZCBO6hSfb,https://api.spotify.com/v1/audio-analysis/1ulDt6ySVbMbzZCBO6hSfb,219760,4
6362,Stolen Dance,Twin Bandit,6tXrb9kJTmgGOZqpq1powO,0,0.706,0.328,0,-10.158,1,0.0326,0.523,0.0,0.223,0.593,85.988,audio_features,6tXrb9kJTmgGOZqpq1powO,spotify:track:6tXrb9kJTmgGOZqpq1powO,https://api.spotify.com/v1/tracks/6tXrb9kJTmgGOZqpq1powO,https://api.spotify.com/v1/audio-analysis/6tXrb9kJTmgGOZqpq1powO,235467,4
6363,Stolen Dance,Joshua Hyslop,6tXrb9kJTmgGOZqpq1powO,0,0.706,0.328,0,-10.158,1,0.0326,0.523,0.0,0.223,0.593,85.988,audio_features,6tXrb9kJTmgGOZqpq1powO,spotify:track:6tXrb9kJTmgGOZqpq1powO,https://api.spotify.com/v1/tracks/6tXrb9kJTmgGOZqpq1powO,https://api.spotify.com/v1/audio-analysis/6tXrb9kJTmgGOZqpq1powO,235467,4
6364,Cherry Wine,Overcoats,3EJaUuGn4gtGa7u0vswTGv,41,0.479,0.177,10,-11.266,1,0.036,0.963,0.0,0.116,0.136,124.033,audio_features,3EJaUuGn4gtGa7u0vswTGv,spotify:track:3EJaUuGn4gtGa7u0vswTGv,https://api.spotify.com/v1/tracks/3EJaUuGn4gtGa7u0vswTGv,https://api.spotify.com/v1/audio-analysis/3EJaUuGn4gtGa7u0vswTGv,246094,3
6365,Chains,The Sweeplings,1C4Ce6dvKNAkoWVZQ8s5VJ,0,0.336,0.331,4,-8.102,0,0.0349,0.944,2.9e-06,0.0732,0.189,88.612,audio_features,1C4Ce6dvKNAkoWVZQ8s5VJ,spotify:track:1C4Ce6dvKNAkoWVZQ8s5VJ,https://api.spotify.com/v1/tracks/1C4Ce6dvKNAkoWVZQ8s5VJ,https://api.spotify.com/v1/audio-analysis/1C4Ce6dvKNAkoWVZQ8s5VJ,200219,3
6366,Ordinary World,Joy Williams,1Rzv9hwuNO1H7N947tD1e8,55,0.52,0.172,4,-11.422,0,0.0343,0.972,6.24e-06,0.109,0.0746,67.007,audio_features,1Rzv9hwuNO1H7N947tD1e8,spotify:track:1Rzv9hwuNO1H7N947tD1e8,https://api.spotify.com/v1/tracks/1Rzv9hwuNO1H7N947tD1e8,https://api.spotify.com/v1/audio-analysis/1Rzv9hwuNO1H7N947tD1e8,314344,4
6367,Time After Time,Iron & Wine,5kOBEsqVNwi4udPRbagNIV,0,0.628,0.248,1,-13.304,1,0.032,0.814,0.0602,0.111,0.646,125.298,audio_features,5kOBEsqVNwi4udPRbagNIV,spotify:track:5kOBEsqVNwi4udPRbagNIV,https://api.spotify.com/v1/tracks/5kOBEsqVNwi4udPRbagNIV,https://api.spotify.com/v1/audio-analysis/5kOBEsqVNwi4udPRbagNIV,170217,4
6368,Drag Me Down / As Long As You Love Me,Gardiner Sisters,7B0hVrD5iwkiQhHSjUjSrz,0,0.678,0.346,3,-8.571,1,0.0345,0.848,0.0,0.128,0.461,135.989,audio_features,7B0hVrD5iwkiQhHSjUjSrz,spotify:track:7B0hVrD5iwkiQhHSjUjSrz,https://api.spotify.com/v1/tracks/7B0hVrD5iwkiQhHSjUjSrz,https://api.spotify.com/v1/audio-analysis/7B0hVrD5iwkiQhHSjUjSrz,206325,4
6369,Blank Space/Stand By Me - Live From Spotify London,Imagine Dragons,3Dbgo1HE3DErIBNDIO4Hyd,68,0.774,0.553,9,-6.815,1,0.0823,0.379,0.0,0.739,0.514,102.055,audio_features,3Dbgo1HE3DErIBNDIO4Hyd,spotify:track:3Dbgo1HE3DErIBNDIO4Hyd,https://api.spotify.com/v1/tracks/3Dbgo1HE3DErIBNDIO4Hyd,https://api.spotify.com/v1/audio-analysis/3Dbgo1HE3DErIBNDIO4Hyd,303434,4
6370,Let It Go,Colin & Caroline,6r8OnTtDrhKBIIYgzxrnZ1,1,0.46,0.319,1,-8.621,1,0.0356,0.861,0.0,0.118,0.329,145.765,audio_features,6r8OnTtDrhKBIIYgzxrnZ1,spotify:track:6r8OnTtDrhKBIIYgzxrnZ1,https://api.spotify.com/v1/tracks/6r8OnTtDrhKBIIYgzxrnZ1,https://api.spotify.com/v1/audio-analysis/6r8OnTtDrhKBIIYgzxrnZ1,194130,4
6371,Bad Blood - Acoustic Cover,Megan Davies,4kheTCeqJzUEg5shPQEDXK,31,0.66,0.209,5,-10.644,1,0.0297,0.766,0.0,0.115,0.297,106.916,audio_features,4kheTCeqJzUEg5shPQEDXK,spotify:track:4kheTCeqJzUEg5shPQEDXK,https://api.spotify.com/v1/tracks/4kheTCeqJzUEg5shPQEDXK,https://api.spotify.com/v1/audio-analysis/4kheTCeqJzUEg5shPQEDXK,289923,4
6372,Bad Blood - Acoustic Cover,Luke Preston,4kheTCeqJzUEg5shPQEDXK,31,0.66,0.209,5,-10.644,1,0.0297,0.766,0.0,0.115,0.297,106.916,audio_features,4kheTCeqJzUEg5shPQEDXK,spotify:track:4kheTCeqJzUEg5shPQEDXK,https://api.spotify.com/v1/tracks/4kheTCeqJzUEg5shPQEDXK,https://api.spotify.com/v1/audio-analysis/4kheTCeqJzUEg5shPQEDXK,289923,4
6373,Cool Kids/Riptide (Originally Performed by Echosmith and Vance Joy),Less Is More,5jtbbkTh7x4UeMVAvF2KaI,0,0.629,0.21,7,-15.143,1,0.0356,0.849,0.00135,0.174,0.399,145.081,audio_features,5jtbbkTh7x4UeMVAvF2KaI,spotify:track:5jtbbkTh7x4UeMVAvF2KaI,https://api.spotify.com/v1/tracks/5jtbbkTh7x4UeMVAvF2KaI,https://api.spotify.com/v1/audio-analysis/5jtbbkTh7x4UeMVAvF2KaI,133241,4
6374,Crazy - Live Sessions,Madilyn Bailey,15byLK9MadQ44VM9opaGms,51,0.517,0.25,0,-8.381,0,0.0355,0.919,0.0,0.101,0.249,102.631,audio_features,15byLK9MadQ44VM9opaGms,spotify:track:15byLK9MadQ44VM9opaGms,https://api.spotify.com/v1/tracks/15byLK9MadQ44VM9opaGms,https://api.spotify.com/v1/audio-analysis/15byLK9MadQ44VM9opaGms,176068,4
