,song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
981,Be My Baby,The Ronettes,2G2YzndIA6jeWFPBXhUjh5,72,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,audio_features,2G2YzndIA6jeWFPBXhUjh5,spotify:track:2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,160907,4
982,The Bends,Radiohead,3aDUSpF3LexOr1lFKvPV2h,0,0.288,0.757,0,-8.065,1,0.0652,0.0117,0.14,0.363,0.311,89.694,audio_features,3aDUSpF3LexOr1lFKvPV2h,spotify:track:3aDUSpF3LexOr1lFKvPV2h,https://api.spotify.com/v1/tracks/3aDUSpF3LexOr1lFKvPV2h,https://api.spotify.com/v1/audio-analysis/3aDUSpF3LexOr1lFKvPV2h,246200,4
983,High And Dry,Radiohead,5jafMI8FLibnjkYTZ33m0c,0,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,audio_features,5jafMI8FLibnjkYTZ33m0c,spotify:track:5jafMI8FLibnjkYTZ33m0c,https://api.spotify.com/v1/tracks/5jafMI8FLibnjkYTZ33m0c,https://api.spotify.com/v1/audio-analysis/5jafMI8FLibnjkYTZ33m0c,257480,4
984,Fake Plastic Trees,Radiohead,045sp2JToyTaaKyXkGejPy,0,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,audio_features,045sp2JToyTaaKyXkGejPy,spotify:track:045sp2JToyTaaKyXkGejPy,https://api.spotify.com/v1/tracks/045sp2JToyTaaKyXkGejPy,https://api.spotify.com/v1/audio-analysis/045sp2JToyTaaKyXkGejPy,290707,4
985,Black Star,Radiohead,6JzzI3YxHCcjZ7MCQS2YS1,0,0.288,0.555,7,-7.431,1,0.0401,0.00312,0.0513,0.27,0.307,158.699,audio_features,6JzzI3YxHCcjZ7MCQS2YS1,spotify:track:6JzzI3YxHCcjZ7MCQS2YS1,https://api.spotify.com/v1/tracks/6JzzI3YxHCcjZ7MCQS2YS1,https://api.spotify.com/v1/audio-analysis/6JzzI3YxHCcjZ7MCQS2YS1,247040,4
986,Street Spirit (Fade Out),Radiohead,5gz38AxRkD6Ywxd4fr2pLj,0,0.488,0.453,4,-11.562,0,0.0304,0.314,0.691,0.179,0.129,138.077,audio_features,5gz38AxRkD6Ywxd4fr2pLj,spotify:track:5gz38AxRkD6Ywxd4fr2pLj,https://api.spotify.com/v1/tracks/5gz38AxRkD6Ywxd4fr2pLj,https://api.spotify.com/v1/audio-analysis/5gz38AxRkD6Ywxd4fr2pLj,253853,4
987,Mr. Pharmacist,The Fall,6MgVM4mi2kczVWNseFXXD5,38,0.386,0.687,1,-7.797,1,0.0336,0.000365,9.89e-05,0.349,0.806,132.161,audio_features,6MgVM4mi2kczVWNseFXXD5,spotify:track:6MgVM4mi2kczVWNseFXXD5,https://api.spotify.com/v1/tracks/6MgVM4mi2kczVWNseFXXD5,https://api.spotify.com/v1/audio-analysis/6MgVM4mi2kczVWNseFXXD5,141373,4
988,Candy Says,Lou Reed,3ROGoDHsFYTFEGyjztJQ83,0,0.456,0.179,2,-21.016,1,0.0443,0.892,0.0659,0.737,0.108,72.357,audio_features,3ROGoDHsFYTFEGyjztJQ83,spotify:track:3ROGoDHsFYTFEGyjztJQ83,https://api.spotify.com/v1/tracks/3ROGoDHsFYTFEGyjztJQ83,https://api.spotify.com/v1/audio-analysis/3ROGoDHsFYTFEGyjztJQ83,364693,4
989,Johnny B. Goode,Chuck Berry,2QfiRTz5Yc8DdShCxG1tB2,80,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4
990,Roll Over Beethoven,Chuck Berry,6C7aTTCUWRK7dD379yUT3W,65,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,audio_features,6C7aTTCUWRK7dD379yUT3W,spotify:track:6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/tracks/6C7aTTCUWRK7dD379yUT3W,https://api.spotify.com/v1/audio-analysis/6C7aTTCUWRK7dD379yUT3W,144600,4
991,One Nine,Black Cobra,7uwcgQRqDQua07Lvm0xDvN,22,0.199,0.903,5,-5.375,1,0.0629,0.112,0.0511,0.881,0.275,84.192,audio_features,7uwcgQRqDQua07Lvm0xDvN,spotify:track:7uwcgQRqDQua07Lvm0xDvN,https://api.spotify.com/v1/tracks/7uwcgQRqDQua07Lvm0xDvN,https://api.spotify.com/v1/audio-analysis/7uwcgQRqDQua07Lvm0xDvN,188560,4
992,What I Did on My Summer Vacation,Agoraphobic Nosebleed,38VWdtErfg0JCbU79VZmzA,12,0.289,0.736,5,-6.427,0,0.0855,0.0,0.594,0.294,0.357,145.705,audio_features,38VWdtErfg0JCbU79VZmzA,spotify:track:38VWdtErfg0JCbU79VZmzA,https://api.spotify.com/v1/tracks/38VWdtErfg0JCbU79VZmzA,https://api.spotify.com/v1/audio-analysis/38VWdtErfg0JCbU79VZmzA,55333,4
993,Atmosphere,Joy Division,0NBgmP6Yg5xZYsnIZ0pGdo,52,0.565,0.467,6,-10.078,1,0.0303,0.165,0.284,0.0808,0.426,120.17,audio_features,0NBgmP6Yg5xZYsnIZ0pGdo,spotify:track:0NBgmP6Yg5xZYsnIZ0pGdo,https://api.spotify.com/v1/tracks/0NBgmP6Yg5xZYsnIZ0pGdo,https://api.spotify.com/v1/audio-analysis/0NBgmP6Yg5xZYsnIZ0pGdo,250413,4
994,Love Will Tear Us Apart,Joy Division,2JO3HwMRPeya8bXbtbyPcf,67,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,audio_features,2JO3HwMRPeya8bXbtbyPcf,spotify:track:2JO3HwMRPeya8bXbtbyPcf,https://api.spotify.com/v1/tracks/2JO3HwMRPeya8bXbtbyPcf,https://api.spotify.com/v1/audio-analysis/2JO3HwMRPeya8bXbtbyPcf,206867,4
995,Under Pressure,Queen,5oidljiMjeJTWUGZ4TfFea,2,0.678,0.643,2,-9.316,1,0.0444,0.24,0.0,0.0708,0.534,113.46,audio_features,5oidljiMjeJTWUGZ4TfFea,spotify:track:5oidljiMjeJTWUGZ4TfFea,https://api.spotify.com/v1/tracks/5oidljiMjeJTWUGZ4TfFea,https://api.spotify.com/v1/audio-analysis/5oidljiMjeJTWUGZ4TfFea,237520,4
996,Under Pressure,David Bowie,5oidljiMjeJTWUGZ4TfFea,2,0.678,0.643,2,-9.316,1,0.0444,0.24,0.0,0.0708,0.534,113.46,audio_features,5oidljiMjeJTWUGZ4TfFea,spotify:track:5oidljiMjeJTWUGZ4TfFea,https://api.spotify.com/v1/tracks/5oidljiMjeJTWUGZ4TfFea,https://api.spotify.com/v1/audio-analysis/5oidljiMjeJTWUGZ4TfFea,237520,4
997,Wicked Game - Remastered,Chris Isaak,5l91KHr9uF8wdSdtRoZba8,63,0.664,0.553,9,-7.723,1,0.0264,0.743,0.00978,0.0838,0.287,112.52,audio_features,5l91KHr9uF8wdSdtRoZba8,spotify:track:5l91KHr9uF8wdSdtRoZba8,https://api.spotify.com/v1/tracks/5l91KHr9uF8wdSdtRoZba8,https://api.spotify.com/v1/audio-analysis/5l91KHr9uF8wdSdtRoZba8,286880,4
998,Enjoy the Silence - 2006 - Remaster,Depeche Mode,5qUNpGMN3XRn9uqZBR9e6N,0,0.659,0.75,0,-8.119,0,0.0266,0.0626,7.41e-05,0.0892,0.751,112.913,audio_features,5qUNpGMN3XRn9uqZBR9e6N,spotify:track:5qUNpGMN3XRn9uqZBR9e6N,https://api.spotify.com/v1/tracks/5qUNpGMN3XRn9uqZBR9e6N,https://api.spotify.com/v1/audio-analysis/5qUNpGMN3XRn9uqZBR9e6N,258573,4
999,Mr. Freeze,Dr. Know,6CRFFXMQiXCB2M2uChT17K,10,0.272,0.926,6,-12.194,1,0.0535,0.0686,5.63e-06,0.158,0.198,101.399,audio_features,6CRFFXMQiXCB2M2uChT17K,spotify:track:6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/tracks/6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/audio-analysis/6CRFFXMQiXCB2M2uChT17K,187293,4
1000,Mr. Freeze,Ismael Hernandez,6CRFFXMQiXCB2M2uChT17K,10,0.272,0.926,6,-12.194,1,0.0535,0.0686,5.63e-06,0.158,0.198,101.399,audio_features,6CRFFXMQiXCB2M2uChT17K,spotify:track:6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/tracks/6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/audio-analysis/6CRFFXMQiXCB2M2uChT17K,187293,4
1001,Mr. Freeze,Kyle Toucher,6CRFFXMQiXCB2M2uChT17K,10,0.272,0.926,6,-12.194,1,0.0535,0.0686,5.63e-06,0.158,0.198,101.399,audio_features,6CRFFXMQiXCB2M2uChT17K,spotify:track:6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/tracks/6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/audio-analysis/6CRFFXMQiXCB2M2uChT17K,187293,4
1002,Mr. Freeze,Brandon Cruz,6CRFFXMQiXCB2M2uChT17K,10,0.272,0.926,6,-12.194,1,0.0535,0.0686,5.63e-06,0.158,0.198,101.399,audio_features,6CRFFXMQiXCB2M2uChT17K,spotify:track:6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/tracks/6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/audio-analysis/6CRFFXMQiXCB2M2uChT17K,187293,4
1003,Mr. Freeze,Robin Cartwright,6CRFFXMQiXCB2M2uChT17K,10,0.272,0.926,6,-12.194,1,0.0535,0.0686,5.63e-06,0.158,0.198,101.399,audio_features,6CRFFXMQiXCB2M2uChT17K,spotify:track:6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/tracks/6CRFFXMQiXCB2M2uChT17K,https://api.spotify.com/v1/audio-analysis/6CRFFXMQiXCB2M2uChT17K,187293,4
1004,White Lightning,George Jones,6HkLfGqh1L4dH9HbrYrAEu,17,0.649,0.793,10,-8.891,1,0.0908,0.79,3.33e-06,0.121,0.944,74.197,audio_features,6HkLfGqh1L4dH9HbrYrAEu,spotify:track:6HkLfGqh1L4dH9HbrYrAEu,https://api.spotify.com/v1/tracks/6HkLfGqh1L4dH9HbrYrAEu,https://api.spotify.com/v1/audio-analysis/6HkLfGqh1L4dH9HbrYrAEu,165160,4
1005,If You Don't Know Me by Now (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,3oI95Uihdvu7uCiirC1DQA,0,0.467,0.371,11,-12.514,1,0.0322,0.659,6.67e-05,0.756,0.478,93.681,audio_features,3oI95Uihdvu7uCiirC1DQA,spotify:track:3oI95Uihdvu7uCiirC1DQA,https://api.spotify.com/v1/tracks/3oI95Uihdvu7uCiirC1DQA,https://api.spotify.com/v1/audio-analysis/3oI95Uihdvu7uCiirC1DQA,205573,3
1006,If You Don't Know Me by Now (feat. Teddy Pendergrass),Teddy Pendergrass,3oI95Uihdvu7uCiirC1DQA,0,0.467,0.371,11,-12.514,1,0.0322,0.659,6.67e-05,0.756,0.478,93.681,audio_features,3oI95Uihdvu7uCiirC1DQA,spotify:track:3oI95Uihdvu7uCiirC1DQA,https://api.spotify.com/v1/tracks/3oI95Uihdvu7uCiirC1DQA,https://api.spotify.com/v1/audio-analysis/3oI95Uihdvu7uCiirC1DQA,205573,3
1007,We Have All the Time in the World,Louis Armstrong,3IdkIPCErOUYBaesk4sUS3,44,0.506,0.316,11,-16.602,0,0.0285,0.192,0.00124,0.21,0.484,90.001,audio_features,3IdkIPCErOUYBaesk4sUS3,spotify:track:3IdkIPCErOUYBaesk4sUS3,https://api.spotify.com/v1/tracks/3IdkIPCErOUYBaesk4sUS3,https://api.spotify.com/v1/audio-analysis/3IdkIPCErOUYBaesk4sUS3,194227,4
1008,True Faith '94,New Order,01jBLs7IZQzPt3dVdn5rDa,57,0.605,0.907,0,-3.56,1,0.033,0.0158,0.0158,0.0697,0.965,117.511,audio_features,01jBLs7IZQzPt3dVdn5rDa,spotify:track:01jBLs7IZQzPt3dVdn5rDa,https://api.spotify.com/v1/tracks/01jBLs7IZQzPt3dVdn5rDa,https://api.spotify.com/v1/audio-analysis/01jBLs7IZQzPt3dVdn5rDa,335533,4
1009,Blue Monday '88,New Order,31MOjWj3CT3dCQsMV2b8Wu,69,0.681,0.893,7,-8.485,1,0.0378,6.47e-05,0.383,0.0626,0.951,130.475,audio_features,31MOjWj3CT3dCQsMV2b8Wu,spotify:track:31MOjWj3CT3dCQsMV2b8Wu,https://api.spotify.com/v1/tracks/31MOjWj3CT3dCQsMV2b8Wu,https://api.spotify.com/v1/audio-analysis/31MOjWj3CT3dCQsMV2b8Wu,244720,4
1010,Jealous Guy,Roxy Music,6EMQo2suHaUYZVsbGVTxSZ,64,0.51,0.622,4,-7.651,0,0.0268,0.0395,0.00532,0.128,0.387,77.663,audio_features,6EMQo2suHaUYZVsbGVTxSZ,spotify:track:6EMQo2suHaUYZVsbGVTxSZ,https://api.spotify.com/v1/tracks/6EMQo2suHaUYZVsbGVTxSZ,https://api.spotify.com/v1/audio-analysis/6EMQo2suHaUYZVsbGVTxSZ,297307,4
1011,The Weight,The Band,2UgZeV435iztRTLrUeOrtk,49,0.639,0.431,9,-12.494,1,0.0489,0.414,7.11e-06,0.0867,0.526,144.048,audio_features,2UgZeV435iztRTLrUeOrtk,spotify:track:2UgZeV435iztRTLrUeOrtk,https://api.spotify.com/v1/tracks/2UgZeV435iztRTLrUeOrtk,https://api.spotify.com/v1/audio-analysis/2UgZeV435iztRTLrUeOrtk,274867,4
1012,Little Darlin',The Diamonds,7ycFNferNuk6wAjBa0vWvl,57,0.631,0.587,6,-11.402,1,0.042,0.536,0.29,0.333,0.664,152.851,audio_features,7ycFNferNuk6wAjBa0vWvl,spotify:track:7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/tracks/7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/audio-analysis/7ycFNferNuk6wAjBa0vWvl,129333,4
1013,Remember (Walkin' In The Sand) - The Oh No Song,The Shangri-Las,4DR1rowKc2WeuCQS7wyQBI,52,0.285,0.513,10,-9.61,1,0.0561,0.733,0.167,0.226,0.369,66.344,audio_features,4DR1rowKc2WeuCQS7wyQBI,spotify:track:4DR1rowKc2WeuCQS7wyQBI,https://api.spotify.com/v1/tracks/4DR1rowKc2WeuCQS7wyQBI,https://api.spotify.com/v1/audio-analysis/4DR1rowKc2WeuCQS7wyQBI,138133,4
1014,I Can Never Go Home Anymore,The Shangri-Las,6Dmrx1BOxZXTc2p3W8ezTh,43,0.527,0.354,11,-12.386,0,0.0397,0.627,0.0,0.283,0.164,96.022,audio_features,6Dmrx1BOxZXTc2p3W8ezTh,spotify:track:6Dmrx1BOxZXTc2p3W8ezTh,https://api.spotify.com/v1/tracks/6Dmrx1BOxZXTc2p3W8ezTh,https://api.spotify.com/v1/audio-analysis/6Dmrx1BOxZXTc2p3W8ezTh,192907,4
1015,I Don't Wanna Be Me - Edit,Type O Negative,4LwdLLqeWKSVQ6vdw7Edoy,49,0.476,0.98,1,-7.607,0,0.0821,0.00269,0.385,0.0443,0.212,100.561,audio_features,4LwdLLqeWKSVQ6vdw7Edoy,spotify:track:4LwdLLqeWKSVQ6vdw7Edoy,https://api.spotify.com/v1/tracks/4LwdLLqeWKSVQ6vdw7Edoy,https://api.spotify.com/v1/audio-analysis/4LwdLLqeWKSVQ6vdw7Edoy,228960,4
1016,I Want Out,Helloween,282RZOdU2idTClxJ7XIltH,0,0.479,0.9,2,-6.646,0,0.0425,0.000558,0.00105,0.326,0.554,90.996,audio_features,282RZOdU2idTClxJ7XIltH,spotify:track:282RZOdU2idTClxJ7XIltH,https://api.spotify.com/v1/tracks/282RZOdU2idTClxJ7XIltH,https://api.spotify.com/v1/audio-analysis/282RZOdU2idTClxJ7XIltH,278640,4
1017,Make Me Smile (Come up and See Me) - 2014 Remaster,Steve Harley,184QpO8ZchGncbNyJe9SDT,1,0.571,0.818,0,-8.277,1,0.0337,0.00706,0.000177,0.0877,0.773,141.463,audio_features,184QpO8ZchGncbNyJe9SDT,spotify:track:184QpO8ZchGncbNyJe9SDT,https://api.spotify.com/v1/tracks/184QpO8ZchGncbNyJe9SDT,https://api.spotify.com/v1/audio-analysis/184QpO8ZchGncbNyJe9SDT,239213,4
1018,Make Me Smile (Come up and See Me) - 2014 Remaster,Steve Harley & Cockney Rebel,184QpO8ZchGncbNyJe9SDT,1,0.571,0.818,0,-8.277,1,0.0337,0.00706,0.000177,0.0877,0.773,141.463,audio_features,184QpO8ZchGncbNyJe9SDT,spotify:track:184QpO8ZchGncbNyJe9SDT,https://api.spotify.com/v1/tracks/184QpO8ZchGncbNyJe9SDT,https://api.spotify.com/v1/audio-analysis/184QpO8ZchGncbNyJe9SDT,239213,4
1019,Nobody,Mitski,6bTn1ovliI0OkjUNkiMBJq,0,0.398,0.716,0,-5.254,1,0.0392,0.0764,0.0,0.0848,0.494,117.295,audio_features,6bTn1ovliI0OkjUNkiMBJq,spotify:track:6bTn1ovliI0OkjUNkiMBJq,https://api.spotify.com/v1/tracks/6bTn1ovliI0OkjUNkiMBJq,https://api.spotify.com/v1/audio-analysis/6bTn1ovliI0OkjUNkiMBJq,193429,4
1020,Wilma's Rainbow,Helmet,3QKloANAAhqsgRXAuBioYv,48,0.335,0.886,7,-9.291,0,0.0644,0.00298,0.0163,0.185,0.209,109.258,audio_features,3QKloANAAhqsgRXAuBioYv,spotify:track:3QKloANAAhqsgRXAuBioYv,https://api.spotify.com/v1/tracks/3QKloANAAhqsgRXAuBioYv,https://api.spotify.com/v1/audio-analysis/3QKloANAAhqsgRXAuBioYv,234533,4
1021,Drawing Down the Rain,A Forest Of Stars,0plMjFwinbzzlSUyQiummB,0,0.171,0.715,1,-6.724,1,0.0623,4.46e-05,0.932,0.39,0.107,119.931,audio_features,0plMjFwinbzzlSUyQiummB,spotify:track:0plMjFwinbzzlSUyQiummB,https://api.spotify.com/v1/tracks/0plMjFwinbzzlSUyQiummB,https://api.spotify.com/v1/audio-analysis/0plMjFwinbzzlSUyQiummB,571200,4
1022,Crumble,Dinosaur Jr.,2IpSqwVNsQDddFeJXXWznU,32,0.312,0.955,5,-5.121,1,0.072,0.0186,0.496,0.145,0.348,139.7,audio_features,2IpSqwVNsQDddFeJXXWznU,spotify:track:2IpSqwVNsQDddFeJXXWznU,https://api.spotify.com/v1/tracks/2IpSqwVNsQDddFeJXXWznU,https://api.spotify.com/v1/audio-analysis/2IpSqwVNsQDddFeJXXWznU,244053,4
1023,Adventure,Be Your Own Pet,1tjfRWGjMCHkCnyQeF4lQV,0,0.324,0.96,9,-1.172,0,0.128,0.0062,0.0686,0.294,0.448,120.912,audio_features,1tjfRWGjMCHkCnyQeF4lQV,spotify:track:1tjfRWGjMCHkCnyQeF4lQV,https://api.spotify.com/v1/tracks/1tjfRWGjMCHkCnyQeF4lQV,https://api.spotify.com/v1/audio-analysis/1tjfRWGjMCHkCnyQeF4lQV,152293,4
1024,Ouch,Be Your Own Pet,297UeQ8ik0DXfaU8AUgJ2A,0,0.174,0.988,4,-0.91,1,0.135,0.00367,2.9e-05,0.88,0.229,183.373,audio_features,297UeQ8ik0DXfaU8AUgJ2A,spotify:track:297UeQ8ik0DXfaU8AUgJ2A,https://api.spotify.com/v1/tracks/297UeQ8ik0DXfaU8AUgJ2A,https://api.spotify.com/v1/audio-analysis/297UeQ8ik0DXfaU8AUgJ2A,202627,4
1025,No More Mr. Nice Guy,Alice Cooper,5D2eCwqbHcqOnfHOCM6TnV,63,0.498,0.515,11,-11.985,0,0.0395,0.0936,0.0,0.1,0.616,127.761,audio_features,5D2eCwqbHcqOnfHOCM6TnV,spotify:track:5D2eCwqbHcqOnfHOCM6TnV,https://api.spotify.com/v1/tracks/5D2eCwqbHcqOnfHOCM6TnV,https://api.spotify.com/v1/audio-analysis/5D2eCwqbHcqOnfHOCM6TnV,187893,4
1026,Reckless,Lacuna Coil,5LudgNwTAhX2sjfzdpLyAD,47,0.4,0.89,11,-3.469,0,0.0608,2.97e-05,0.0106,0.21,0.313,158.053,audio_features,5LudgNwTAhX2sjfzdpLyAD,spotify:track:5LudgNwTAhX2sjfzdpLyAD,https://api.spotify.com/v1/tracks/5LudgNwTAhX2sjfzdpLyAD,https://api.spotify.com/v1/audio-analysis/5LudgNwTAhX2sjfzdpLyAD,185067,4
1027,Teenage Wristband,The Twilight Singers,4z8imHsZVc5ARbS2mvfAPr,0,0.447,0.904,4,-5.739,1,0.0459,0.0415,0.086,0.0689,0.214,91.804,audio_features,4z8imHsZVc5ARbS2mvfAPr,spotify:track:4z8imHsZVc5ARbS2mvfAPr,https://api.spotify.com/v1/tracks/4z8imHsZVc5ARbS2mvfAPr,https://api.spotify.com/v1/audio-analysis/4z8imHsZVc5ARbS2mvfAPr,214627,4
1028,The Love I Lost (feat. Teddy Pendergrass),Harold Melvin & The Blue Notes,4mumFsUDQXpQts1Y7Zjw5H,59,0.665,0.859,2,-4.532,1,0.0671,0.119,0.0,0.0769,0.639,123.387,audio_features,4mumFsUDQXpQts1Y7Zjw5H,spotify:track:4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/tracks/4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/audio-analysis/4mumFsUDQXpQts1Y7Zjw5H,384613,4
1029,The Love I Lost (feat. Teddy Pendergrass),Teddy Pendergrass,4mumFsUDQXpQts1Y7Zjw5H,59,0.665,0.859,2,-4.532,1,0.0671,0.119,0.0,0.0769,0.639,123.387,audio_features,4mumFsUDQXpQts1Y7Zjw5H,spotify:track:4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/tracks/4mumFsUDQXpQts1Y7Zjw5H,https://api.spotify.com/v1/audio-analysis/4mumFsUDQXpQts1Y7Zjw5H,384613,4
1030,"A Peculiar Noise Called ""Train Director""",The Olivia Tremor Control,3vw3OlpLeWUZ4qCUpqNBcm,0,0.325,0.663,0,-10.636,1,0.0522,0.0159,0.00245,0.64,0.508,129.311,audio_features,3vw3OlpLeWUZ4qCUpqNBcm,spotify:track:3vw3OlpLeWUZ4qCUpqNBcm,https://api.spotify.com/v1/tracks/3vw3OlpLeWUZ4qCUpqNBcm,https://api.spotify.com/v1/audio-analysis/3vw3OlpLeWUZ4qCUpqNBcm,181905,4
1031,Hideaway,The Olivia Tremor Control,2tBMTRlUg99ifYxZAJWo4n,0,0.37,0.625,9,-10.497,1,0.0368,0.0262,0.141,0.733,0.494,125.638,audio_features,2tBMTRlUg99ifYxZAJWo4n,spotify:track:2tBMTRlUg99ifYxZAJWo4n,https://api.spotify.com/v1/tracks/2tBMTRlUg99ifYxZAJWo4n,https://api.spotify.com/v1/audio-analysis/2tBMTRlUg99ifYxZAJWo4n,153823,4
1032,I Have Been Floated,The Olivia Tremor Control,7sggBSMpdtpqtISmXvr8yN,0,0.266,0.43,11,-11.758,0,0.0313,0.155,2.09e-05,0.203,0.226,75.887,audio_features,7sggBSMpdtpqtISmXvr8yN,spotify:track:7sggBSMpdtpqtISmXvr8yN,https://api.spotify.com/v1/tracks/7sggBSMpdtpqtISmXvr8yN,https://api.spotify.com/v1/audio-analysis/7sggBSMpdtpqtISmXvr8yN,219521,4
1033,Hilltop Procession Momentum Gaining,The Olivia Tremor Control,55QSO9EmSvat3PM1L3UyDv,0,0.546,0.241,7,-15.474,1,0.0358,0.111,0.0182,0.0939,0.444,107.181,audio_features,55QSO9EmSvat3PM1L3UyDv,spotify:track:55QSO9EmSvat3PM1L3UyDv,https://api.spotify.com/v1/tracks/55QSO9EmSvat3PM1L3UyDv,https://api.spotify.com/v1/audio-analysis/55QSO9EmSvat3PM1L3UyDv,202750,4
1034,Black Future,Vektor,6HZqhpPSlebSdKETIc9B1M,27,0.268,0.995,1,-3.622,1,0.36,3.93e-05,0.698,0.0888,0.13,142.797,audio_features,6HZqhpPSlebSdKETIc9B1M,spotify:track:6HZqhpPSlebSdKETIc9B1M,https://api.spotify.com/v1/tracks/6HZqhpPSlebSdKETIc9B1M,https://api.spotify.com/v1/audio-analysis/6HZqhpPSlebSdKETIc9B1M,303440,4
1035,Honky's Ladder,The Afghan Whigs,7hAsRbMin2eJ4S7rmAGGMe,0,0.407,0.925,7,-4.434,1,0.0501,0.00114,0.0,0.0641,0.512,97.338,audio_features,7hAsRbMin2eJ4S7rmAGGMe,spotify:track:7hAsRbMin2eJ4S7rmAGGMe,https://api.spotify.com/v1/tracks/7hAsRbMin2eJ4S7rmAGGMe,https://api.spotify.com/v1/audio-analysis/7hAsRbMin2eJ4S7rmAGGMe,256333,4
1036,Bulletproof,The Afghan Whigs,1WyTxMWNut94ZjtCqUZDwh,0,0.239,0.906,7,-5.931,1,0.0589,0.0014,0.00085,0.0906,0.255,113.274,audio_features,1WyTxMWNut94ZjtCqUZDwh,spotify:track:1WyTxMWNut94ZjtCqUZDwh,https://api.spotify.com/v1/tracks/1WyTxMWNut94ZjtCqUZDwh,https://api.spotify.com/v1/audio-analysis/1WyTxMWNut94ZjtCqUZDwh,396667,4
1037,Special K,Placebo,63peVCtLTPd0aM9x5j97sB,0,0.397,0.942,1,-2.53,1,0.0869,0.000227,0.24,0.14,0.356,158.99,audio_features,63peVCtLTPd0aM9x5j97sB,spotify:track:63peVCtLTPd0aM9x5j97sB,https://api.spotify.com/v1/tracks/63peVCtLTPd0aM9x5j97sB,https://api.spotify.com/v1/audio-analysis/63peVCtLTPd0aM9x5j97sB,232307,4
1038,Black Mass,Electric Wizard,1A9uNbuOMGkOF7B4dJdaea,28,0.0777,0.912,9,-3.76,1,0.0759,0.000361,0.882,0.448,0.0542,174.919,audio_features,1A9uNbuOMGkOF7B4dJdaea,spotify:track:1A9uNbuOMGkOF7B4dJdaea,https://api.spotify.com/v1/tracks/1A9uNbuOMGkOF7B4dJdaea,https://api.spotify.com/v1/audio-analysis/1A9uNbuOMGkOF7B4dJdaea,366347,4
1039,Sugah Daddy,D'Angelo,53l4LGUeZKCDZI1u25kQDN,47,0.786,0.547,1,-11.416,1,0.262,0.0397,0.272,0.0378,0.683,92.603,audio_features,53l4LGUeZKCDZI1u25kQDN,spotify:track:53l4LGUeZKCDZI1u25kQDN,https://api.spotify.com/v1/tracks/53l4LGUeZKCDZI1u25kQDN,https://api.spotify.com/v1/audio-analysis/53l4LGUeZKCDZI1u25kQDN,302840,4
1040,Really Love,D'Angelo,2RcanAJpudPNDkyIe9DzKS,56,0.638,0.395,4,-11.299,0,0.1,0.724,0.569,0.0761,0.316,78.516,audio_features,2RcanAJpudPNDkyIe9DzKS,spotify:track:2RcanAJpudPNDkyIe9DzKS,https://api.spotify.com/v1/tracks/2RcanAJpudPNDkyIe9DzKS,https://api.spotify.com/v1/audio-analysis/2RcanAJpudPNDkyIe9DzKS,344347,4
